feature,jm_1_2,jm_1_3,jm_1_4,jm_mean,jm_min
green_M07,0.40672609393544823,0.03784906313740599,0.10140224988004465,0.18199246898429963,0.03784906313740599
NDVI_M08,0.43671551078992077,0.034812781179115904,0.07073384485678536,0.18075404560860733,0.034812781179115904
VV_minus_VH_db_amp,0.25534816314707154,0.2816445681975768,0.004121053071571179,0.18037126147207316,0.004121053071571179
BSI_M05,0.09919238763833338,0.26995834417525755,0.165451275394898,0.1782006690694963,0.09919238763833338
VV_minus_VH_db_M04,0.30116783401846936,0.18752480934927096,0.03634123858038141,0.17501129398270723,0.03634123858038141
NDMI_M08,0.19192739226480326,0.2806891718131048,0.05142134114525154,0.1746793017410532,0.05142134114525154
green_M09,0.4285163534276535,0.01922387888419652,0.06304123290735197,0.17026048840640065,0.01922387888419652
VV_db_r2,0.21645234136738378,0.20380284248050207,0.08894823779951322,0.16973447388246635,0.08894823779951322
LSWI_M05,0.09446429342038498,0.3318248654082836,0.08242861026840576,0.16957258969902478,0.08242861026840576
VH_db_M03,0.03453482408987907,0.37607043291757725,0.0954668693092029,0.16869070877221973,0.03453482408987907
GCVI_M07,0.12773074412232432,0.20064179604080157,0.1708954166097223,0.16642265225761607,0.12773074412232432
NDVI_M09,0.3779997836275828,0.013335819704508145,0.10631678627905594,0.16588412987038229,0.013335819704508145
nir_M09,0.26721211918180643,0.21650496701739752,0.0076568165372326025,0.16379130091214553,0.0076568165372326025
blue_M09,0.4340079957453602,0.0016767247310216504,0.053554822010967174,0.163079847495783,0.0016767247310216504
LSWI_M08,0.23983068165689514,0.18980080528675303,0.0568113880078116,0.16214762498381993,0.0568113880078116
LSWI_a2,0.2158045829741515,0.2334522971654367,0.03360956693024142,0.16095548235660986,0.03360956693024142
NDVI_min,0.34639819444227804,0.07290975028461388,0.059687388214516135,0.15966511098046934,0.059687388214516135
LSWI_amp,0.3348340829956493,0.1348589032616958,0.006381714351359369,0.15869156686956817,0.006381714351359369
VV_VH_ratio_a2,0.22485430624963065,0.20432093332846146,0.046456522220719165,0.15854392059960376,0.046456522220719165
GCVI_M08,0.1314345067081346,0.11146062028557502,0.231454672467444,0.15811659982038453,0.11146062028557502
NDBI_M07,0.20007474049102214,0.19916488681144373,0.07311012433435993,0.15744991721227528,0.07311012433435993
NDVI_M03,0.3530092766346862,0.05686197458013598,0.059940833780409264,0.1566040283317438,0.05686197458013598
VV_minus_VH_db_M10,0.36564260703970763,0.05499434272867787,0.04432469553215812,0.1549872151001812,0.04432469553215812
GCVI_M04,0.08117119661264804,0.13110791757938722,0.2525569404426704,0.15494535154490188,0.08117119661264804
