sample_id,group_id,class,EVI_a0,LSWI_a0,NDMI_a0,NDVI_a0,VH_db_a0,VV_VH_ratio_a0,VV_db_a0,VV_minus_VH_db_a0,EVI_a1,LSWI_a1,NDMI_a1,NDVI_a1,VH_db_a1,VV_VH_ratio_a1,VV_db_a1,VV_minus_VH_db_a1,EVI_a2,LSWI_a2,NDMI_a2,NDVI_a2,VH_db_a2,VV_VH_ratio_a2,VV_db_a2,VV_minus_VH_db_a2,EVI_a3,LSWI_a3,NDMI_a3,NDVI_a3,VH_db_a3,VV_VH_ratio_a3,VV_db_a3,VV_minus_VH_db_a3,EVI_r2,LSWI_r2,NDMI_r2,NDVI_r2,VH_db_r2,VV_VH_ratio_r2,VV_db_r2,VV_minus_VH_db_r2
wildapple_rect_00000,wildapple_rect_01,1,0.025175967691237706,0.3701020567254582,0.30394177274270434,0.03605957058343173,-17.223818076468547,3.686274729651485,-11.656779268323579,5.692711877931004,0.3592392416922794,-0.06011821790080929,-0.19366245415239058,0.5254960624235006,-0.03649846310126867,0.7193706148003665,0.2584127464552395,0.5514409786521951,-0.06961464343595304,0.041728892775849215,0.06850116232256868,-0.10057034330579603,-0.1276411570287349,-0.3490047485421231,-0.29082838875176037,-0.3145443459972866,0.003556760714989463,-0.004966620104199264,-0.006593302908268844,0.005461290027156006,0.016949847061784398,0.03782841837404322,0.03713558049919479,0.03652506672181767,0.8142710698697022,0.15848098984244152,0.2167317401227159,0.9369951988086992,0.3491703564149441,0.21679384432887727,0.8344997542182522,0.2318727554484472
wildapple_rect_00001,wildapple_rect_01,1,0.0175244821448399,0.39565508112762854,0.3294489390470759,0.03216047686609423,-16.71419367798855,2.917245280075659,-12.156312626184834,4.721555262291876,0.3702872282863933,-0.06441601300759893,-0.19208455369586006,0.520760514699513,-0.9963359539659052,1.256804536798364,0.6854482540864474,1.1958151514741835,-0.07507227367836858,0.03725265393041684,0.06239066677756638,-0.09890450045337387,0.10768274223902473,-0.3732613023173955,-0.42485240035769706,-0.3323917300276561,0.004129573503670667,-0.004208637326203213,-0.005726337319973745,0.005306124442605042,-0.0014755869220598177,0.032573018656170315,0.04802344927344478,0.028603059287167113,0.7933371130051712,0.0974311257465702,0.18709035827166398,0.9284859401678413,0.6811183788049275,0.3303183120559584,0.9099932911842906,0.3425689458422003
wildapple_rect_00002,wildapple_rect_01,1,-0.01623345993138162,0.4803750048758396,0.42043566432866086,-0.0005930273821845527,-16.40830826601694,2.73677505489438,-13.017405669733183,4.5186094926637095,0.3801710038791964,-0.18466698425260164,-0.32598172018807015,0.5435140631974679,-0.2462752867557151,0.6142345388937036,1.9574470753479085,0.5295787303461948,-0.07660156263561725,0.07516293744788424,0.10346203155057633,-0.10318814627664925,-0.17185809210078637,0.11377956510075571,-0.5728228431259286,0.16140045052285557,0.004190057128908526,-0.007676837237956327,-0.009384795129675452,0.005498383457612494,0.02362407224944947,-0.0272543047235548,0.043295178041211996,-0.03191937302181566,0.8565540767063653,0.18037239337556643,0.3608904831645826,0.933882556570451,0.7486958361527921,0.607699969461807,0.7556554172176069,0.662070080714558
wildapple_rect_00005,wildapple_rect_01,1,-0.037700769153766404,0.5307663945537613,0.47426657965688873,-0.015139093735451378,-17.497043504574197,4.835302265999441,-12.045230018367548,6.695168673897448,0.42001351329290815,-0.17286606913521113,-0.3227324757488467,0.5720496745188784,0.06878131156721987,-0.3771740290420376,0.9275269707933572,-0.33816480139832666,-0.0807648197644892,0.0685254582304716,0.10212767378576249,-0.11046991819007812,-0.06270150131154581,0.08173713185840761,-0.30328841585487404,0.07047160858964162,0.004015329495331999,-0.0071039374804857955,-0.009407486305619129,0.006003624947760429,0.007103440590383181,-0.008916966303097174,0.024816154859563167,-0.00813937995482913,0.8973412645741407,0.25125330172274063,0.459234217032202,0.9427741285072962,0.02787055404987515,0.24619132470460414,0.527432436985331,0.20918095970620065
wildapple_rect_00007,wildapple_rect_01,1,-0.048093600620321204,0.5280136095755025,0.4721569601785049,-0.01991754409038544,-16.80880299649211,3.1901472603377314,-11.627081110580399,4.978166383140082,0.5527303602988705,-0.03912158168497539,-0.1912655080890369,0.6496267302168727,0.7421900988678749,-0.18942718773891867,0.21788771895914427,-0.35907067489154176,-0.12915730873043346,0.019770068297912592,0.05335849117149008,-0.14279680976490924,-0.48199595907839465,0.20977436142324324,-0.032652101585808044,0.30848020157770023,0.008140404886112403,-0.0030876095547820647,-0.005175955650029766,0.008759768247002283,0.053198723047223485,-0.025722594028806316,-0.0006623961967064408,-0.03612345360739937,0.877589523996965,0.4494665014252155,0.5001002156622021,0.9600347021485295,0.42457687129106725,0.48117809364352315,0.282767511401263,0.43786372786393657
wildapple_rect_00010,wildapple_rect_01,1,0.008310159718991648,0.4816024113785129,0.43118912929838266,-0.0003515625316073734,-17.752951492955354,3.8099052682406254,-11.993302268907815,5.852542332368118,0.3794408412048353,-0.13649134130941465,-0.3018526999605075,0.5642402734134393,-0.0558739335016247,0.963017061185243,0.8647207875166782,0.8408234248997725,-0.07804353253231221,0.04970099698768291,0.09007835005978476,-0.1145796674380311,-0.02308506073162257,-0.28516141249038474,-0.33846558790858633,-0.24899232381806838,0.004287651969520456,-0.005027098844599245,-0.008006380739236115,0.006701887989736557,0.0012236128857258711,0.02236287177063013,0.031589222019100756,0.019670569930427116,0.8245244009755228,0.13015338446981672,0.37148770445249846,0.9196948868187527,0.20168466850031186,0.19437971303831614,0.7920023911782521,0.16366400231749367
wildapple_rect_00013,wildapple_rect_01,1,-0.020148713653623612,0.5485808298443294,0.4812818246357359,0.0017846599644565837,-16.68208721937636,3.1314124131286607,-12.07026820166109,4.985009421871734,0.4185914800488264,-0.16660870540709663,-0.31379138873446477,0.5671320927721099,0.047287077395835396,1.8429805093064509,2.1533211456613377,1.908008368380851,-0.087381127581278,0.056921040099033406,0.09184822374027514,-0.10954444629474808,-0.032898324785855484,-0.5194844151550335,-0.564137170164678,-0.5343544587322254,0.004971678827150026,-0.005599230189215043,-0.008099955986395018,0.005870603704636881,0.0037431540621004466,0.03874167270670306,0.04101823245997879,0.04001541533907486,0.8585059395306487,0.29951094616696206,0.5160553140882433,0.955030845310478,0.006669168665152214,0.4718958693135791,0.6058363140196441,0.527137950641057
wildapple_rect_00014,wildapple_rect_01,1,-0.025708176204607074,0.5858194236502496,0.5208294340832658,-0.006327474581528445,-17.14343428376839,2.4104535075565434,-12.866370081555354,3.9552397300239943,0.39940945488484464,-0.2067499899911497,-0.36541240309024986,0.5813173023551426,1.044596805702229,1.310215781096253,2.5337847069569936,1.5592767400854024,-0.08096777510764679,0.06942583825358577,0.10741880637879803,-0.12099620003910368,-0.33466966012854343,-0.31243524941171735,-0.7115478549993269,-0.3575790044162756,0.004289486415643708,-0.0067954555229105115,-0.009496275613065612,0.007145127913011508,0.02615183288286079,0.023118579866189547,0.05387229861141157,0.025873033630868812,0.9021396167744995,0.40497419291434533,0.5798671563436482,0.957035915915539,0.2689212741968887,0.579779839423521,0.8189748383115028,0.6107077812092492
wildapple_rect_00015,wildapple_rect_01,1,0.029544281946236057,0.4613130237116952,0.3859926301873085,0.04582746959093902,-15.918977301752975,4.116058541570558,-10.524555863567665,6.111267276832424,0.29735553005322407,-0.1339233244458831,-0.2755145045026893,0.432763016294865,0.891754757180085,0.9812788376072118,1.2928492549660373,0.8876789607920049,-0.04807388229610646,0.05496574981839623,0.08847379793304115,-0.06215893057904713,-0.4585841720594375,-0.29858242491376236,-0.4490563115465795,-0.25680822441215423,0.0017508168692591537,-0.005248665470968595,-0.007712838117672934,0.0013601558678077923,0.050457287829554935,0.02007849285696141,0.0401850816665345,0.015616584519371864,0.8691004048880112,0.12015282678368588,0.30466221962644036,0.9227324707235062,0.8465193755813714,0.6608664232081347,0.4724970477240584,0.7085176689491083
wildapple_rect_00017,wildapple_rect_01,1,-0.018092973595548418,0.4956730836720176,0.4326933329981386,-0.005479013758964573,-14.855634086051527,2.339543550493599,-11.146714426109234,3.7551345204422355,0.3985274759621874,-0.14523645794935627,-0.29622689158552185,0.564852052002346,-0.9031553514554513,1.230950738170285,1.3798793982106556,1.7640363828977956,-0.0852842526947671,0.0553009552332809,0.08887769879362,-0.113482728634771,0.05258779607591349,-0.24796697040800106,-0.5327580582828014,-0.38541299369636023,0.005090968886723423,-0.005553131462121834,-0.007838445931974053,0.006527262859780178,0.007110325132681242,0.011687907811999895,0.047765197255947286,0.02135722966757121,0.8512783993726057,0.14142914532698536,0.37738290798227025,0.9406395783578124,0.6925311377536825,0.6616939503895989,0.5280379617831337,0.7074861626260042
wildapple_rect_00023,wildapple_rect_01,1,-0.01258675313008572,0.5111734343297547,0.446921147518988,0.011176265719714234,-16.6625593287243,3.0767560382547616,-12.075271447656462,4.88443283977794,0.4132014242359262,-0.11384946096038058,-0.2668043726404738,0.553256214359804,1.4886060358784794,0.24029599504324997,1.171247412391658,0.22652041533599437,-0.09060300539670837,0.04040783887237184,0.07579310961446645,-0.11161859729428038,-0.7324634728145817,0.007815975670479149,-0.43442243797300323,0.014297720780586732,0.0053244820604529414,-0.004343703426796984,-0.006721409794996778,0.006340973690678969,0.07443084224962525,-0.0052096060184770275,0.041353685537000265,-0.005596037858493604,0.8254820436723789,0.2696385267260891,0.4351489473110738,0.9235030371276918,0.7603207715155095,0.1704784350311921,0.3157294954676796,0.11404100741904466
wildapple_rect_00024,wildapple_rect_01,1,-0.04743837166502622,0.5134640268304126,0.4539835976267391,-0.03078652809684333,-14.433329232996893,2.523212421068736,-11.288611073669093,3.9982023513135996,0.4063332681184964,-0.150015768550691,-0.32092283836876273,0.5799268130545627,-0.14481817612863593,0.8936955864001099,2.2011936676563577,1.3455154663788949,-0.0918944133405282,0.048605677417733445,0.09035781827791545,-0.12464041624306907,-0.20169512653590516,-0.2169161420147684,-0.8619037282175389,-0.3346194072454137,0.005698488010448659,-0.004866890496376792,-0.007916983964881205,0.007873681606724851,0.027717276441484785,0.012864221578459678,0.08112164636905628,0.02067954214416581,0.8383513709163614,0.25815916889730117,0.47749073456302926,0.9065911849730635,0.8593622408986585,0.6831865807896471,0.6640345461650975,0.6902156506805635
wildapple_rect_00037,wildapple_rect_01,1,-0.0024054001300844556,0.47734529849593355,0.4278322225718787,0.009184165095741203,-16.616709067624416,3.3747320855694816,-11.566801339737099,5.278094399217353,0.3681864973697848,-0.14964400059894628,-0.3110713777354069,0.529710682049866,-0.53574763837105,1.556200440606487,1.2638831551491778,1.6848118036229878,-0.07670260596864358,0.05499064447915116,0.09370584261010959,-0.10504408048473875,0.00935296974361466,-0.5107360979502857,-0.5178360872055737,-0.5500801123100852,0.004251833273660677,-0.00544682741335667,-0.008232871945382933,0.005934229873195997,0.00842332612673355,0.04404673679691339,0.0496148196291273,0.047410386849518135,0.8257901445002187,0.11805645817063626,0.34955564327171684,0.9104028970784119,0.5187274968016247,0.6988842652743956,0.372124811555673,0.7163935503011949
wildapple_rect_00039,wildapple_rect_01,1,-0.06683309255803713,0.5702922082308559,0.5267222528204762,-0.03232867887356414,-18.180495067715075,3.268329958028943,-12.575323162111092,5.25302702704615,0.4559235339765018,-0.16943895881847726,-0.3464285817204243,0.6453339175121577,1.6461390294505023,1.5714418229487241,2.516020371710599,1.59995477706422,-0.11459711215308893,0.03758967452525324,0.08330170968466818,-0.1608816137380121,-0.5790333544045284,-0.5518313070289738,-0.9412580130511912,-0.5916514145763052,0.008066302409410976,-0.003055386264065306,-0.006541502948925647,0.011758505529018495,0.05196929084314632,0.04916872620530288,0.08772657095806982,0.05450473561767049,0.8485893608829226,0.3008982249105453,0.528048147051845,0.8886514526459159,0.34861879277860186,0.2456518441391251,0.6342920324639973,0.28510469692134177
wildapple_rect_00040,wildapple_rect_01,1,-0.15833763364037368,0.6315772973678326,0.5950092533885525,-0.0641898855454068,-17.162786106149895,2.2739550211975454,-13.328978545936726,3.9388846438587577,0.7186122521983513,-0.08705580598186913,-0.25873996383909675,0.7310298130891842,0.3897024162922189,1.9599943937981008,2.789696350762576,1.9697971200652271,-0.20320221388913554,-0.0007651903831854229,0.043091779181661245,-0.201329078194705,-0.1752522107056597,-0.6380866487360664,-0.8500847643419278,-0.6098221076497776,0.015713375495277005,0.00044954991476101194,-0.002719289721977539,0.015594093213704469,0.013932315246172432,0.06259890999542386,0.06931630581786878,0.05856486559650008,0.8418637656463686,0.4611288386032891,0.573249484815352,0.8725567740188955,0.447716537454535,0.6587025848396149,0.7046726033531823,0.7167631120796685
wildapple_rect_00044,wildapple_rect_01,1,-0.052308272863017896,0.5501458495855326,0.5030872111744944,-0.02883477850506591,-18.955499671969115,4.3666489017845995,-12.694422810073865,6.379719971275934,0.42439577893785996,-0.17951962127098953,-0.36441123698438843,0.5917178890520016,0.6593378979873616,0.02294239871778928,0.5989681027768271,-0.007701197987495369,-0.1009732386607399,0.04371304295602303,0.09558106798807639,-0.14097266967984864,-0.27101601709147943,-0.04423044182810827,-0.22824975535788225,-0.034879424376574764,0.006515670295408992,-0.004131751341952224,-0.008198623376136471,0.009589936532494079,0.024228681805609276,0.006175072812124054,0.017299097100792443,0.005495151379137386,0.8926776041946867,0.5098033980381758,0.6456007760196304,0.9048437624015022,0.3670003796426069,0.04587470878179967,0.7232975866357865,0.05055085430623396
wildapple_rect_00047,wildapple_rect_01,1,-0.035371906328115044,0.597233623491995,0.5506722311573947,-0.001970365940712868,-17.48096855127157,2.771061971374103,-13.110867680281707,4.3923715012154,0.5471425652386265,-0.09730735208306988,-0.2630490166807752,0.6686030106777441,1.7201661456120012,0.7397357213066105,2.522412285395207,1.0285143995239907,-0.14902796608623636,0.011730078478783202,0.052510703662894044,-0.17511533768744206,-0.6576592898073591,-0.20172212800400668,-0.814641205566808,-0.28369441713450283,0.011136904547208792,-0.0008783211762254852,-0.003727354071658049,0.013004692561361119,0.0587742410527999,0.01973142554025332,0.07129844411525556,0.026784181747627332,0.8354232079687381,0.4335838525133612,0.5668170431762611,0.921200766662594,0.6282511763099863,0.5425185958684706,0.761494439080757,0.5840026302405836
wildapple_rect_00048,wildapple_rect_01,1,-0.06671619769604964,0.616640596227212,0.5694823751621165,-0.025837267837202797,-18.84438063010724,4.210763644923744,-12.54353600471052,6.241636080735226,0.6533101779671128,-0.08708612786398989,-0.24611081442396524,0.7061964569803649,2.064346609903928,-0.12970221683926858,1.917576315922438,-0.3561879648331759,-0.18360266855313523,0.007061710911782813,0.046371814765608595,-0.18772677822165493,-0.748987514945815,0.057817721026433455,-0.5969802188800709,0.13242356258940455,0.014005968198303345,-0.0006207325166524091,-0.0033820927439426832,0.013972680651785014,0.06687354443762526,-0.0027603513045480295,0.04683062318537979,-0.009030424029735423,0.8295695467153805,0.47342943960685446,0.5756589929276109,0.9212950736869561,0.44241998800256954,0.2181779712204176,0.6998500689383154,0.2836386875547261
wildapple_rect_00057,wildapple_rect_01,1,-0.10596210568232824,0.642906964728326,0.6038102101760371,-0.026555915193800378,-17.957469861057195,2.9873094225947465,-12.94398139016054,4.683809436194334,0.5085954932960273,-0.21515810542872937,-0.40164586570527727,0.5755967099648256,1.777042872991262,0.9979553062510789,3.507032924964632,1.2939523732041418,-0.1267654001434956,0.04644304932421675,0.09580495853372124,-0.13320948153298767,-0.6740953860795321,-0.21204548183144245,-1.2479713560177694,-0.2895422869956855,0.008603484442224767,-0.004016162263173045,-0.00765686501476047,0.008659936464156463,0.058713409138336115,0.016516342084547695,0.11337560548712741,0.022386087371240853,0.8778258743287638,0.6063086839048613,0.6897148472936374,0.8849264713187193,0.9834933969653291,0.7556587942674957,0.8693774259355225,0.7709563147791982
wildapple_rect_00059,wildapple_rect_01,1,0.005900391396151945,0.4422226015365481,0.38486830579737735,0.023601464814309716,-16.519030360275185,3.826691779989935,-11.3710981582261,5.822093640627329,0.3307534157683225,-0.11458368336279216,-0.2681974102225562,0.5213004736495859,0.6671436924295258,0.1028212613754467,1.3501754159559016,0.05579105637847907,-0.07314722892617175,0.03444271204485133,0.07116089166984663,-0.1078412622632658,-0.3308591020384703,-0.05177537533705855,-0.47957100342381154,-0.03675780139555445,0.004423783232128725,-0.0031878406821627824,-0.005879996861848564,0.006429708647457022,0.032137413163049924,0.006143694251102771,0.042351196086394156,0.005009688756949546,0.8219524298903083,0.11677146970558305,0.4012723042949332,0.9212368816964505,0.9300718400866533,0.05885190617089231,0.639505782096542,0.0588880535044336
wildapple_rect_00063,wildapple_rect_01,1,-0.009988178351862997,0.5662604127869462,0.5224681274231633,-0.004483034368603485,-18.37029113173178,4.155286959133614,-12.92865412566084,6.200362952834936,0.4019288992403305,-0.16770465837584572,-0.34053789328096296,0.6113675792871535,1.7162682007668366,-1.1547948876523946,1.5709673197880794,-1.3749646976507406,-0.09908727019569315,0.03522785563118644,0.08061410228291391,-0.14760525336134242,-0.7021568936558306,0.49476541026106513,-0.5249127806357232,0.5804431998060967,0.006803002519418934,-0.00273418139591059,-0.006185210142355157,0.010350438585090906,0.06698444174674119,-0.0494568678853605,0.043711665466092973,-0.058079194195718914,0.871840286152912,0.36731345426366735,0.5618199201581642,0.9376986374763143,0.40236363204118175,0.3661292129701905,0.5267292046995602,0.3819286654830917
worldcover_00000,worldcover_00000,2,0.2171582520966451,0.33648313040083083,0.20885445437196498,0.3060953802231585,-19.71650754757615,3.434581291110704,-12.651114514287801,5.381997910708844,0.07855712113993876,-0.05142377098164847,-0.08998392676077173,0.15230297108018193,2.059620824720575,0.16079626779532646,-0.585106162223344,0.11484002052371192,-0.017736078407151697,0.012611582068911838,0.018200741306721346,-0.017988186087701197,-0.5303800600893498,-0.009502747980019481,0.5116124559708805,0.010665021508614826,0.001029141920595775,-0.0010715040820415537,-0.0010639573776661708,-0.0003731145401193665,0.03625617417589633,-0.0019559495707020496,-0.06377831764324257,-0.003973609041490349,0.8718294024135107,0.76976048297261,0.9086283329100774,0.9246246398779809,0.5412297489815376,0.09956494377392422,0.8771325674860835,0.09294002696507986
worldcover_00001,worldcover_00001,2,0.05250047046558101,0.11854159470760466,-0.028178169307383528,0.39884737585530083,-12.754446818507043,3.3055556106037294,-7.732511296124571,4.960938104051846,0.14402000335620593,0.11400828374520182,0.10655364410449104,-0.022881157577983296,-0.7298984346541914,0.2671121588227897,-0.3064243377855628,0.5581444020067103,-0.012205662274385807,0.009199408128922145,0.0002131199069095898,0.07271945147545295,0.4335630626599393,0.13554528022794374,0.5031748968651006,0.05221837977159875,-0.0012294056611971656,-0.0036026787652511847,-0.002341621593017175,-0.009559248131935033,-0.048175273977401775,-0.024051152371320227,-0.0656322491811666,-0.017030238509864057,0.7641411452575416,0.7722097429296885,0.714497169095017,0.9318763494457194,0.38838458567629464,0.5170931262003985,0.9413661580603586,0.5272419577343717
worldcover_00002,worldcover_00002,2,0.1327964885288011,0.613315908746286,0.57203876949621,0.13208877069480515,-19.68050507455365,3.669947089844899,-14.190276089436308,5.6657402795427245,0.08690975895757326,-0.018811974970121312,-0.10898543912030416,0.22367823803945167,-0.7398256738793093,1.4659281803407722,0.5987841958648579,1.4416573399050658,-0.014600232087780555,-0.03531163072947306,-0.026217993840704307,-0.01363322346822,0.498698651169732,-0.5923513196439546,-0.12247313813653157,-0.5805430530559526,0.0005347553707083575,0.005791172987282888,0.0059699442689166065,-0.0012557841461114298,-0.06121370754963019,0.05968324308504298,0.005848780130544738,0.05796559999309724,0.952138795475408,0.5927692090856308,0.7104636683547161,0.9372230288767319,0.8844776105259994,0.46336078458616003,0.38562830634747836,0.4218757406901169
worldcover_00003,worldcover_00003,2,0.01590473924505029,0.01178603207297462,-0.11102263685880237,0.17526269229975644,-4.417577930535205,5.029757795521362,3.619421351268317,6.98794916278924,0.28807610523114724,0.2496415717113344,0.19396747063313152,0.34828361868858243,-3.142207699304083,1.7247436992008063,-3.7006485383918664,1.5118679924015235,-0.0639764411406895,-0.04745796273635825,-0.04526909514939099,-0.0697607434802239,0.9757127899936613,-0.9045354845698425,0.9014897959119145,-0.8325193381552372,0.0035887969091584256,0.0018098254340013968,0.0025935633616013835,0.0035989785736257247,-0.08283757980767875,0.09846935760871935,-0.060360594664312796,0.09117736489973563,0.8359967631274667,0.9449010109647819,0.8296732542259891,0.8605426329016351,0.6671252627810316,0.469236332910016,0.8253527133424559,0.4912840626967617
worldcover_00004,worldcover_00004,2,0.010772175702081761,0.33712883203318583,0.25910302502752197,0.057078331426689964,-15.719549599852956,5.485515333916084,-8.486408641115025,7.322424220586338,0.2578178911391102,-0.18984294001249535,-0.25752508976600186,0.42767466709668134,1.8171479428096957,0.8676838154787406,1.5253789830486812,0.6872427874899428,-0.05559244914487109,0.057530171376979564,0.07403145143480007,-0.111236268138408,-0.4811219812845808,-0.6967835999952751,-0.6669462716019414,-0.5932452905455108,0.0030003357184197575,-0.005184603850310198,-0.006494466210668436,0.008066112956389627,0.03476413123780277,0.08760403607841871,0.07074484012953022,0.07447621302003678,0.986307712826169,0.415290545362486,0.620010472461642,0.9548178320918813,0.4455450016754292,0.7231351274416749,0.39783832814545605,0.6516407489774214
worldcover_00005,worldcover_00005,2,0.08699826267014399,0.37057472471937974,0.3211181049771378,0.10306547040289007,-20.19506487908963,5.028063863802415,-12.809919755618216,7.00550793323217,-0.023776283749763163,-0.12523840818672416,-0.15840510617468562,-0.07184057511270896,2.15528334013726,-3.215585927311178,-0.36639690799350144,-3.2072865918428444,0.07779940199081613,0.05196144085103302,0.03635916978249821,0.1212126350038365,-0.5603947302344278,1.2519520613923845,0.30791344528702935,1.1845659524314913,-0.010805528309394474,-0.005102991822617828,-0.00238711111285169,-0.016144521402740718,0.03446867102661369,-0.1180610861448625,-0.04379510114147845,-0.10846844520925837,0.8380054790557203,0.0832531505443661,0.15902497256484371,0.9474853158414247,0.3687240959481858,0.4448738656290563,0.7992395711436645,0.5181466276611947
worldcover_00006,worldcover_00006,2,0.11608838622073159,0.6244357350197701,0.5907654705824273,0.13001585977547084,-9.028109095970464,4.782564636642569,-2.3001655405612786,6.7810149205062284,0.1646924337797533,-0.11012841169796268,-0.19857573686611082,0.18085443683796482,0.8351608742866267,3.615702247938152,4.009847237661265,2.3687141248466634,-0.03824269261102046,0.0022146795348170776,0.01816272862997402,0.0036567961756800685,-0.07903607864698282,-1.5861691373183637,-1.399390419607657,-0.985199606565375,0.002380719679374289,0.00138916361211527,0.0006178815030690464,-0.00370319191404063,-0.009283335711629601,0.17342577098920947,0.12672141393711445,0.10383246238330161,0.8171731152906603,0.6107137112978396,0.77570803045741,0.9609643345961538,0.6030427673212785,0.8700186299651185,0.7397937995336537,0.8413712517238517
worldcover_00007,worldcover_00007,2,0.24771464945931881,0.7577501363826517,0.703837104367487,0.18504329996578542,-6.863937521227198,9.750645156017375,3.064821052695254,9.914466168059707,0.037451495154764425,-0.11923554504201526,-0.189046058655968,0.047852779132507045,-0.34362858970936166,0.19694800871055537,-0.6275619138907967,-0.02070011138331641,0.007481916093166335,-0.006200299505547559,-0.006848884077170144,0.060832964828906946,0.24586264543098413,-0.3584334925769847,0.348624015591757,-0.11652469442196492,-0.001861026915269032,0.0032511233831896994,0.004539880318322565,-0.009418382864407803,-0.02969232112476015,0.05637925172554695,-0.03846680113991936,0.020489205784155612,0.4856145144937344,0.6423793195465879,0.7102235531161598,0.9077054439490627,0.28854697122986417,0.7389642068648161,0.2465075384709967,0.7014285988254509
worldcover_00008,worldcover_00008,2,0.1190157068626208,0.2716126983815978,0.1836505211663976,0.17813586703304027,-18.711682693851067,6.8591262745424295,-10.052010807663166,8.161328081399333,-0.034336215242404794,0.0310111867175206,0.03017036364753653,0.04405164356446991,2.1497807326426193,-1.1006157877365592,1.2005224923270554,-0.4798776610069606,0.05160670171686042,-0.014310068769372072,-0.04325386669660076,0.0632132382728803,-0.3848945963966925,0.015849908996996367,-0.3368455379146094,-0.13661189910024849,-0.006864377781440007,0.002378158609975441,0.006659889450259091,-0.010374922027830214,0.013451135810450907,0.017644593341712145,0.02241662523132207,0.027682293695318695,0.7096426657356676,0.33420197552326036,0.42703903016526745,0.9814719592966575,0.4787592843294417,0.46575945610577174,0.8525981076024587,0.418689131613147
worldcover_00009,worldcover_00009,2,0.09226631710733628,0.559625790877775,0.5133088025631316,0.048570124601776135,-17.53197430722364,8.661885270591478,-10.351637788388018,9.397840448695831,0.08368559107663194,-0.2890495100901235,-0.37260130760333776,0.17409261815722962,5.050677807036749,5.294550635821213,7.651137523677076,2.24385428976893,0.0037964005200280732,0.07424052407989244,0.08665550184069244,-0.010281381249685802,-1.0602897787148244,-1.8930887565059193,-1.6445626311154538,-0.8382134602242552,-0.0018399296032989398,-0.005383372081048553,-0.00570395331114831,-0.001088021812264368,0.05271456048287556,0.16609264313607908,0.09164200515815916,0.0754900266111389,0.9256375627272779,0.6035049933361003,0.8118849568364622,0.9743359279455598,0.1924862679283933,0.3980087973596619,0.2916977474193412,0.3965591881589098
worldcover_00010,worldcover_00010,2,0.174928852696353,0.7371481232570887,0.7114410925317897,0.15034804335146296,-16.506597423667788,4.812727398688997,-9.883597446867567,6.7062354009803595,0.108297316496263,-0.03137734145044413,-0.13597663489007814,0.2886195463084034,0.1795829175192616,2.8893365714854395,2.146677065009308,2.064063888286029,-0.02210282428168987,-0.0749478408042743,-0.058715400612586385,-0.055902527008221674,0.1434574617170254,-0.9999913820059109,-0.5417557768855418,-0.7324719399527079,0.000898679171377253,0.010902407024093343,0.010338404996678078,0.003308121679407172,-0.022952053870660793,0.08446100709760065,0.035839383865730295,0.06343779993878672,0.7151438943165523,0.8414368661061774,0.8246935877199346,0.8547783872320887,0.7085621850450448,0.7376206953397899,0.8263327353538489,0.8712199786727463
worldcover_00011,worldcover_00011,2,0.28260933798321164,0.5597917342727834,0.4971679485205445,0.24157933484424218,-17.45683178941287,4.919437571745745,-9.48357587389273,6.899022006391034,0.049780081484726096,-0.01611373195099435,-0.11656603063382766,0.22988011297725527,3.073429781043431,-0.803026749033657,0.7975019338336257,-0.8016905017628387,-0.009381063067636922,-0.006445738789323188,0.007585946712400877,-0.02073976449120109,-0.7132872326817321,0.1718978621552253,-0.02709302894196225,0.16829781460035043,0.000281670019199449,0.0014974641227963113,0.001448784211669319,-0.0010671994902870753,0.04336449124082114,-0.00918949292193462,-0.013089524158252553,-0.008752973297098818,0.5249018528288298,0.2458297575247419,0.6149140952483514,0.8481617848703074,0.9117642037278152,0.25008918309349326,0.7727055145758426,0.222387899590047
worldcover_00012,worldcover_00012,2,0.15052278651943787,0.6036972701549536,0.502536377841325,0.14375668583494192,-15.173705674629884,4.366502096214411,-8.897735745672248,6.332468726537682,0.005934905412269589,-0.009886305956614369,-0.13272897945162665,0.1491229927965579,0.8454485315363923,-0.2379938797005445,0.7515339238462542,-0.48512282333530327,0.0011276983523896902,-0.05740620018470838,-0.03009468885022712,0.02840191849962956,0.15497166840492219,-0.24398103126020879,-0.1611290548125106,-0.14671753156418807,-0.0002650885157367726,0.008384572962919862,0.00657600692339298,-0.006039917356137062,-0.043470204070704524,0.05523741398767714,0.012747034073632181,0.04054241520280896,0.23476773335830659,0.7276896845474989,0.7986020820323279,0.8856016161784138,0.9179147880574342,0.8860178499176522,0.2843041709316183,0.6134391829467094
